customer_id,transaction_date,amount,product_category,quantity,discount_applied,payment_method,shipping_method
CUST000621,2024-12-31 00:00:00.000000000,47.76,Sports,4,False,PayPal,Standard
CUST000622,2023-03-15 00:00:00.000000000,18.15,Beauty,3,False,Credit Card,Standard
CUST000622,2024-02-06 12:00:00.000000000,19.33,Home & Garden,3,False,PayPal,Standard
CUST000622,2024-12-31 00:00:00.000000000,44.09,Automotive,5,False,PayPal,Standard
CUST000623,2023-03-07 00:00:00.000000000,2.39,Books,4,True,Credit Card,Overnight
CUST000623,2024-02-02 12:00:00.000000000,208.8,Sports,3,True,Debit Card,Overnight
CUST000623,2024-12-31 00:00:00.000000000,127.34,Toys,1,True,Credit Card,Overnight
CUST000624,2024-08-20 00:00:00.000000000,144.89,Clothing,5,False,Bank Transfer,Overnight
CUST000624,2024-09-11 04:00:00.000000000,107.69,Food & Beverages,2,False,PayPal,Standard
CUST000624,2024-10-03 08:00:00.000000000,6.17,Automotive,3,True,Debit Card,Express
CUST000624,2024-10-25 12:00:00.000000000,67.0,Toys,5,False,Credit Card,Express
CUST000624,2024-11-16 16:00:00.000000000,25.87,Beauty,1,False,Debit Card,Express
CUST000624,2024-12-08 20:00:00.000000000,36.58,Toys,4,False,Credit Card,Overnight
CUST000624,2024-12-31 00:00:00.000000000,13.82,Beauty,4,True,PayPal,Overnight
CUST000625,2023-05-31 00:00:00.000000000,6.68,Electronics,2,True,PayPal,Overnight
CUST000625,2023-10-23 00:00:00.000000000,20.85,Health,2,False,PayPal,Overnight
CUST000625,2024-03-16 00:00:00.000000000,55.78,Electronics,4,True,PayPal,Standard
CUST000625,2024-08-08 00:00:00.000000000,44.18,Electronics,2,True,Bank Transfer,Overnight
CUST000625,2024-12-31 00:00:00.000000000,148.97,Food & Beverages,4,False,Bank Transfer,Express
CUST000626,2023-07-26 00:00:00.000000000,6.25,Automotive,2,False,Bank Transfer,Overnight
CUST000627,2024-07-15 00:00:00.000000000,60.56,Health,3,True,Bank Transfer,Express
CUST000627,2024-10-07 12:00:00.000000000,22.59,Food & Beverages,3,True,Credit Card,Express
CUST000627,2024-12-31 00:00:00.000000000,9.62,Books,1,False,Bank Transfer,Standard
CUST000628,2023-12-15 00:00:00.000000000,24.96,Toys,5,True,Bank Transfer,Standard
CUST000628,2024-04-20 08:00:00.000000000,10.73,Books,2,False,Debit Card,Standard
CUST000628,2024-08-25 16:00:00.000000000,126.86,Food & Beverages,1,False,Credit Card,Standard
CUST000628,2024-12-31 00:00:00.000000000,23.26,Home & Garden,2,False,Credit Card,Standard
CUST000629,2024-04-02 00:00:00.000000000,9.87,Sports,1,False,Bank Transfer,Express
CUST000629,2024-06-09 06:00:00.000000000,2.71,Beauty,3,True,Credit Card,Overnight
CUST000629,2024-08-16 12:00:00.000000000,5.66,Automotive,5,True,Bank Transfer,Overnight
CUST000629,2024-10-23 18:00:00.000000000,6.37,Books,4,True,PayPal,Overnight
CUST000629,2024-12-31 00:00:00.000000000,173.15,Clothing,3,False,Credit Card,Overnight
CUST000630,2024-02-25 00:00:00.000000000,7.87,Electronics,2,True,Bank Transfer,Express
CUST000630,2024-12-31 00:00:00.000000000,96.01,Clothing,2,True,Bank Transfer,Overnight
CUST000631,2024-11-02 00:00:00.000000000,235.79,Clothing,5,True,Credit Card,Overnight
CUST000631,2024-11-11 20:00:00.000000000,25.4,Food & Beverages,1,False,Bank Transfer,Overnight
CUST000631,2024-11-21 16:00:00.000000000,35.99,Health,1,True,Credit Card,Express
CUST000631,2024-12-01 12:00:00.000000000,41.73,Health,2,True,Bank Transfer,Standard
CUST000631,2024-12-11 08:00:00.000000000,584.37,Health,5,True,Bank Transfer,Overnight
CUST000631,2024-12-21 04:00:00.000000000,2.67,Health,2,True,PayPal,Overnight
CUST000631,2024-12-31 00:00:00.000000000,75.18,Automotive,4,False,Bank Transfer,Standard
CUST000632,2023-12-13 00:00:00.000000000,65.37,Food & Beverages,1,False,Bank Transfer,Standard
CUST000632,2024-06-22 00:00:00.000000000,15.05,Clothing,2,True,Credit Card,Express
CUST000632,2024-12-31 00:00:00.000000000,31.23,Beauty,3,True,PayPal,Express
CUST000633,2024-12-28 00:00:00.000000000,1387.82,Sports,1,False,PayPal,Overnight
CUST000633,2024-12-28 10:17:08.571428571,87.33,Automotive,2,True,Credit Card,Express
CUST000633,2024-12-28 20:34:17.142857142,11.97,Clothing,3,False,Credit Card,Overnight
CUST000633,2024-12-29 06:51:25.714285714,19.92,Clothing,2,True,PayPal,Standard
CUST000633,2024-12-29 17:08:34.285714285,19.22,Books,4,False,Credit Card,Express
CUST000633,2024-12-30 03:25:42.857142857,3.84,Toys,5,True,Credit Card,Overnight
CUST000633,2024-12-30 13:42:51.428571428,22.28,Food & Beverages,4,False,Credit Card,Standard
CUST000633,2024-12-31 00:00:00.000000000,79.79,Books,3,False,PayPal,Express
CUST000634,2023-03-09 00:00:00.000000000,13.72,Home & Garden,5,False,Bank Transfer,Standard
CUST000634,2024-02-03 12:00:00.000000000,27.94,Food & Beverages,5,True,Credit Card,Express
CUST000634,2024-12-31 00:00:00.000000000,225.42,Health,4,False,Bank Transfer,Overnight
CUST000635,2023-05-20 00:00:00.000000000,36.3,Clothing,3,False,PayPal,Overnight
CUST000635,2023-12-03 00:00:00.000000000,17.92,Home & Garden,2,True,Debit Card,Express
CUST000635,2024-06-17 00:00:00.000000000,2.65,Clothing,4,False,Credit Card,Overnight
CUST000635,2024-12-31 00:00:00.000000000,383.99,Beauty,3,True,Bank Transfer,Express
CUST000636,2024-07-11 00:00:00.000000000,13.71,Clothing,4,False,Credit Card,Express
CUST000636,2024-12-31 00:00:00.000000000,26.49,Clothing,4,True,PayPal,Standard
CUST000637,2023-10-08 00:00:00.000000000,9.6,Toys,1,False,Debit Card,Overnight
CUST000637,2024-01-06 00:00:00.000000000,19.52,Food & Beverages,4,False,Credit Card,Overnight
CUST000637,2024-04-05 00:00:00.000000000,155.35,Home & Garden,5,True,Bank Transfer,Express
CUST000637,2024-07-04 00:00:00.000000000,33.7,Books,2,True,Debit Card,Express
CUST000637,2024-10-02 00:00:00.000000000,7.51,Beauty,1,False,Debit Card,Standard
CUST000637,2024-12-31 00:00:00.000000000,149.19,Automotive,2,False,Bank Transfer,Express
CUST000638,2023-06-28 00:00:00.000000000,63.19,Electronics,2,True,Debit Card,Overnight
CUST000638,2023-09-14 20:34:17.142857143,78.17,Books,3,True,Credit Card,Standard
CUST000638,2023-12-02 17:08:34.285714286,585.95,Food & Beverages,4,True,Bank Transfer,Express
CUST000638,2024-02-19 13:42:51.428571428,455.83,Beauty,5,True,Credit Card,Express
CUST000638,2024-05-08 10:17:08.571428572,14.53,Food & Beverages,5,True,PayPal,Standard
CUST000638,2024-07-26 06:51:25.714285716,232.45,Sports,3,False,Credit Card,Express
CUST000638,2024-10-13 03:25:42.857142856,52.45,Sports,1,True,Debit Card,Standard
CUST000638,2024-12-31 00:00:00.000000000,60.27,Beauty,1,False,PayPal,Express
CUST000639,2023-03-10 00:00:00.000000000,89.45,Beauty,4,False,PayPal,Overnight
CUST000639,2023-10-16 16:00:00.000000000,119.74,Home & Garden,2,False,Bank Transfer,Express
CUST000639,2024-05-24 08:00:00.000000000,2.75,Sports,1,False,Credit Card,Standard
CUST000639,2024-12-31 00:00:00.000000000,32.25,Books,5,False,Credit Card,Standard
CUST000640,2023-07-04 00:00:00.000000000,50.47,Automotive,2,True,PayPal,Express
CUST000640,2024-01-02 00:00:00.000000000,49.9,Books,2,True,PayPal,Express
CUST000640,2024-07-02 00:00:00.000000000,23.91,Sports,4,True,PayPal,Overnight
CUST000640,2024-12-31 00:00:00.000000000,7.69,Food & Beverages,3,True,Debit Card,Express
CUST000641,2024-08-20 00:00:00.000000000,28.04,Books,4,False,Bank Transfer,Express
CUST000641,2024-12-31 00:00:00.000000000,19.91,Clothing,5,True,Credit Card,Overnight
CUST000642,2023-11-29 00:00:00.000000000,6.62,Clothing,3,True,Bank Transfer,Express
CUST000643,2024-03-09 00:00:00.000000000,227.94,Beauty,4,True,Bank Transfer,Overnight
CUST000643,2024-12-31 00:00:00.000000000,32.31,Automotive,1,True,Bank Transfer,Overnight
CUST000644,2024-05-29 00:00:00.000000000,8.05,Beauty,3,True,PayPal,Standard
CUST000644,2024-09-14 00:00:00.000000000,25.44,Home & Garden,3,True,Credit Card,Express
CUST000644,2024-12-31 00:00:00.000000000,68.82,Home & Garden,1,False,Bank Transfer,Express
CUST000645,2023-07-30 00:00:00.000000000,34.8,Automotive,2,True,Debit Card,Standard
CUST000645,2023-10-12 06:51:25.714285714,114.96,Sports,1,True,PayPal,Standard
CUST000645,2023-12-25 13:42:51.428571428,49.47,Health,2,True,Debit Card,Standard
CUST000645,2024-03-08 20:34:17.142857144,195.13,Beauty,4,True,Credit Card,Standard
CUST000645,2024-05-22 03:25:42.857142856,10.05,Health,1,True,Credit Card,Standard
CUST000645,2024-08-04 10:17:08.571428568,38.98,Sports,5,False,Debit Card,Standard
CUST000645,2024-10-17 17:08:34.285714288,36.65,Health,1,True,Debit Card,Overnight
CUST000645,2024-12-31 00:00:00.000000000,9.18,Home & Garden,3,True,Bank Transfer,Standard
CUST000646,2023-11-02 00:00:00.000000000,538.94,Sports,5,False,Bank Transfer,Standard
CUST000646,2024-01-11 20:00:00.000000000,32.45,Home & Garden,3,False,Bank Transfer,Standard
CUST000646,2024-03-22 16:00:00.000000000,60.7,Sports,2,True,PayPal,Standard
CUST000646,2024-06-01 12:00:00.000000000,36.65,Toys,4,False,Debit Card,Express
CUST000646,2024-08-11 08:00:00.000000000,14.07,Health,5,False,Debit Card,Overnight
CUST000646,2024-10-21 04:00:00.000000000,3.73,Food & Beverages,2,False,Bank Transfer,Standard
CUST000646,2024-12-31 00:00:00.000000000,14.2,Beauty,2,False,Bank Transfer,Express
CUST000647,2024-03-02 00:00:00.000000000,255.93,Sports,4,False,Debit Card,Standard
CUST000647,2024-12-31 00:00:00.000000000,28.84,Toys,5,False,Debit Card,Express
CUST000648,2023-05-11 00:00:00.000000000,13.19,Health,5,False,Debit Card,Standard
CUST000648,2023-08-19 00:00:00.000000000,35.93,Sports,2,False,Bank Transfer,Overnight
CUST000648,2023-11-27 00:00:00.000000000,113.81,Home & Garden,3,True,PayPal,Express
CUST000648,2024-03-06 00:00:00.000000000,60.46,Clothing,2,False,Bank Transfer,Standard
CUST000648,2024-06-14 00:00:00.000000000,44.61,Automotive,2,False,PayPal,Standard
CUST000648,2024-09-22 00:00:00.000000000,36.37,Sports,4,False,Bank Transfer,Standard
CUST000648,2024-12-31 00:00:00.000000000,53.53,Health,1,False,Credit Card,Express
CUST000649,2024-03-01 00:00:00.000000000,9.13,Books,5,True,Credit Card,Express
CUST000650,2024-04-27 00:00:00.000000000,31.57,Electronics,1,False,Bank Transfer,Express
CUST000650,2024-06-15 14:24:00.000000000,6.14,Automotive,1,True,Bank Transfer,Overnight
CUST000650,2024-08-04 04:48:00.000000000,28.19,Sports,5,True,Credit Card,Standard
CUST000650,2024-09-22 19:12:00.000000000,61.76,Clothing,3,False,Debit Card,Overnight
CUST000650,2024-11-11 09:36:00.000000000,246.67,Sports,4,False,Debit Card,Express
CUST000650,2024-12-31 00:00:00.000000000,16.32,Sports,2,True,Bank Transfer,Overnight
CUST000651,2023-01-12 00:00:00.000000000,19.62,Health,3,True,Credit Card,Standard
CUST000651,2024-12-31 00:00:00.000000000,24.31,Toys,4,False,Bank Transfer,Standard
CUST000652,2023-12-25 00:00:00.000000000,23.84,Health,1,True,Bank Transfer,Overnight
CUST000652,2024-02-25 00:00:00.000000000,32.55,Books,5,False,Credit Card,Standard
CUST000652,2024-04-27 00:00:00.000000000,39.63,Books,2,True,PayPal,Express
CUST000652,2024-06-28 00:00:00.000000000,37.24,Books,4,False,Bank Transfer,Overnight
CUST000652,2024-08-29 00:00:00.000000000,55.88,Books,3,True,PayPal,Standard
CUST000652,2024-10-30 00:00:00.000000000,91.16,Health,5,False,Credit Card,Overnight
CUST000652,2024-12-31 00:00:00.000000000,53.05,Electronics,1,False,Bank Transfer,Overnight
CUST000653,2023-01-26 00:00:00.000000000,58.87,Sports,2,True,Debit Card,Overnight
CUST000654,2023-09-10 00:00:00.000000000,14.43,Clothing,2,False,PayPal,Express
CUST000654,2024-12-31 00:00:00.000000000,15.02,Automotive,3,True,Credit Card,Standard
CUST000655,2023-03-02 00:00:00.000000000,20.31,Food & Beverages,1,True,Bank Transfer,Standard
CUST000656,2023-10-24 00:00:00.000000000,25.7,Home & Garden,5,False,PayPal,Express
CUST000657,2024-09-11 00:00:00.000000000,11.91,Automotive,1,True,Bank Transfer,Express
CUST000658,2023-03-26 00:00:00.000000000,32.69,Books,3,True,Bank Transfer,Overnight
CUST000658,2023-06-05 18:40:00.000000000,39.05,Toys,2,False,Credit Card,Express
CUST000658,2023-08-16 13:20:00.000000000,1098.62,Automotive,3,False,PayPal,Standard
CUST000658,2023-10-27 08:00:00.000000000,26.55,Beauty,2,False,PayPal,Standard
CUST000658,2024-01-07 02:40:00.000000000,8.53,Electronics,2,False,PayPal,Express
CUST000658,2024-03-18 21:20:00.000000000,45.95,Clothing,4,False,PayPal,Express
CUST000658,2024-05-29 16:00:00.000000000,2.75,Toys,5,False,Debit Card,Standard
CUST000658,2024-08-09 10:40:00.000000000,29.66,Electronics,3,True,PayPal,Express
CUST000658,2024-10-20 05:20:00.000000000,33.76,Food & Beverages,3,False,Debit Card,Express
CUST000658,2024-12-31 00:00:00.000000000,85.93,Beauty,5,False,Debit Card,Standard
CUST000659,2024-01-27 00:00:00.000000000,13.21,Food & Beverages,1,True,Credit Card,Express
CUST000659,2024-03-09 09:00:00.000000000,8.55,Sports,1,True,Credit Card,Express
CUST000659,2024-04-20 18:00:00.000000000,48.03,Automotive,4,True,PayPal,Standard
CUST000659,2024-06-02 03:00:00.000000000,7.18,Automotive,4,True,Credit Card,Standard
CUST000659,2024-07-14 12:00:00.000000000,20.13,Toys,4,True,PayPal,Standard
CUST000659,2024-08-25 21:00:00.000000000,10.03,Food & Beverages,2,True,Credit Card,Express
CUST000659,2024-10-07 06:00:00.000000000,64.05,Toys,2,True,Credit Card,Standard
CUST000659,2024-11-18 15:00:00.000000000,287.64,Beauty,2,True,Debit Card,Standard
CUST000659,2024-12-31 00:00:00.000000000,6.95,Automotive,2,True,Debit Card,Overnight
CUST000660,2023-02-02 00:00:00.000000000,43.05,Clothing,1,False,Bank Transfer,Overnight
CUST000661,2024-03-29 00:00:00.000000000,115.41,Home & Garden,5,True,Credit Card,Express
CUST000661,2024-04-17 18:51:25.714285714,3.17,Sports,1,False,Bank Transfer,Overnight
CUST000661,2024-05-07 13:42:51.428571428,21.27,Electronics,5,False,Debit Card,Standard
CUST000661,2024-05-27 08:34:17.142857143,42.8,Home & Garden,5,True,Credit Card,Standard
CUST000661,2024-06-16 03:25:42.857142857,11.01,Sports,1,False,PayPal,Standard
CUST000661,2024-07-05 22:17:08.571428571,264.38,Sports,1,False,Debit Card,Overnight
CUST000661,2024-07-25 17:08:34.285714286,15.45,Clothing,3,False,Bank Transfer,Overnight
CUST000661,2024-08-14 12:00:00.000000000,31.51,Toys,4,False,Debit Card,Overnight
CUST000661,2024-09-03 06:51:25.714285714,64.54,Electronics,2,True,Debit Card,Standard
CUST000661,2024-09-23 01:42:51.428571428,16.29,Toys,2,False,Bank Transfer,Overnight
CUST000661,2024-10-12 20:34:17.142857142,3.61,Electronics,2,False,Credit Card,Overnight
CUST000661,2024-11-01 15:25:42.857142856,19.8,Home & Garden,1,True,Bank Transfer,Express
CUST000661,2024-11-21 10:17:08.571428572,113.9,Books,4,True,PayPal,Express
CUST000661,2024-12-11 05:08:34.285714284,22.1,Automotive,3,False,Bank Transfer,Express
CUST000661,2024-12-31 00:00:00.000000000,11.99,Health,5,False,Credit Card,Overnight
CUST000662,2023-01-16 00:00:00.000000000,39.62,Electronics,4,False,Bank Transfer,Express
CUST000662,2024-01-08 12:00:00.000000000,83.5,Books,2,False,PayPal,Express
CUST000662,2024-12-31 00:00:00.000000000,577.12,Food & Beverages,1,True,Bank Transfer,Express
CUST000663,2023-08-14 00:00:00.000000000,9.67,Automotive,3,True,Bank Transfer,Overnight
CUST000663,2023-12-18 06:00:00.000000000,35.69,Toys,5,True,Bank Transfer,Express
CUST000663,2024-04-22 12:00:00.000000000,37.66,Sports,3,False,Bank Transfer,Standard
CUST000663,2024-08-26 18:00:00.000000000,9.08,Beauty,1,False,Debit Card,Standard
CUST000663,2024-12-31 00:00:00.000000000,26.83,Home & Garden,3,True,Debit Card,Express
CUST000664,2023-12-02 00:00:00.000000000,46.95,Beauty,4,False,Credit Card,Express
CUST000664,2024-04-11 16:00:00.000000000,18.02,Home & Garden,4,False,Credit Card,Standard
CUST000664,2024-08-21 08:00:00.000000000,17.87,Sports,2,False,Bank Transfer,Standard
CUST000664,2024-12-31 00:00:00.000000000,7.86,Books,2,True,Debit Card,Overnight
CUST000665,2023-08-20 00:00:00.000000000,10.86,Electronics,2,False,Bank Transfer,Standard
CUST000666,2023-01-28 00:00:00.000000000,54.54,Toys,4,True,Credit Card,Express
CUST000666,2024-12-31 00:00:00.000000000,68.05,Books,5,True,Bank Transfer,Express
CUST000667,2024-05-27 00:00:00.000000000,9.33,Automotive,3,True,Debit Card,Standard
CUST000668,2023-03-28 00:00:00.000000000,6.19,Electronics,1,True,Debit Card,Overnight
CUST000668,2023-09-05 00:00:00.000000000,140.2,Health,3,False,Credit Card,Express
CUST000668,2024-02-13 00:00:00.000000000,41.1,Home & Garden,2,False,Bank Transfer,Overnight
CUST000668,2024-07-23 00:00:00.000000000,90.5,Sports,4,True,PayPal,Express
CUST000668,2024-12-31 00:00:00.000000000,29.3,Health,3,True,Bank Transfer,Overnight
CUST000669,2024-01-30 00:00:00.000000000,106.32,Food & Beverages,4,True,PayPal,Express
CUST000669,2024-04-23 00:00:00.000000000,32.59,Toys,3,False,PayPal,Standard
CUST000669,2024-07-16 00:00:00.000000000,16.12,Food & Beverages,1,True,PayPal,Express
CUST000669,2024-10-08 00:00:00.000000000,5.1,Books,5,True,Credit Card,Overnight
CUST000669,2024-12-31 00:00:00.000000000,88.52,Food & Beverages,4,False,Bank Transfer,Overnight
CUST000670,2024-12-18 00:00:00.000000000,10.39,Food & Beverages,5,True,Bank Transfer,Overnight
CUST000670,2024-12-21 06:00:00.000000000,17.35,Clothing,5,True,Debit Card,Standard
CUST000670,2024-12-24 12:00:00.000000000,18.91,Books,1,True,Bank Transfer,Express
CUST000670,2024-12-27 18:00:00.000000000,5.59,Automotive,4,True,Bank Transfer,Overnight
CUST000670,2024-12-31 00:00:00.000000000,12.41,Food & Beverages,4,True,PayPal,Standard
CUST000671,2024-10-24 00:00:00.000000000,4.7,Toys,2,False,Credit Card,Standard
CUST000671,2024-11-15 16:00:00.000000000,375.07,Sports,2,False,Debit Card,Standard
CUST000671,2024-12-08 08:00:00.000000000,148.87,Electronics,1,True,Bank Transfer,Express
CUST000671,2024-12-31 00:00:00.000000000,13.0,Books,5,True,Debit Card,Overnight
CUST000672,2023-05-10 00:00:00.000000000,12.4,Automotive,3,True,Bank Transfer,Overnight
CUST000672,2023-06-04 01:00:00.000000000,122.8,Automotive,2,False,Bank Transfer,Express
CUST000672,2023-06-29 02:00:00.000000000,17.16,Health,1,False,Debit Card,Overnight
CUST000672,2023-07-24 03:00:00.000000000,6.67,Home & Garden,1,True,Credit Card,Express
CUST000672,2023-08-18 04:00:00.000000000,78.96,Electronics,4,False,Debit Card,Overnight
CUST000672,2023-09-12 05:00:00.000000000,155.85,Toys,4,False,Debit Card,Express
CUST000672,2023-10-07 06:00:00.000000000,739.14,Food & Beverages,2,False,Credit Card,Standard
CUST000672,2023-11-01 07:00:00.000000000,7.85,Food & Beverages,2,False,PayPal,Express
CUST000672,2023-11-26 08:00:00.000000000,76.61,Books,2,False,PayPal,Overnight
CUST000672,2023-12-21 09:00:00.000000000,20.25,Toys,3,False,Bank Transfer,Express
CUST000672,2024-01-15 10:00:00.000000000,84.78,Sports,5,False,PayPal,Overnight
CUST000672,2024-02-09 11:00:00.000000000,5.67,Toys,2,True,PayPal,Overnight
CUST000672,2024-03-05 12:00:00.000000000,7.28,Sports,3,True,Credit Card,Express
CUST000672,2024-03-30 13:00:00.000000000,13.05,Toys,2,False,Credit Card,Express
CUST000672,2024-04-24 14:00:00.000000000,36.41,Health,2,False,PayPal,Express
CUST000672,2024-05-19 15:00:00.000000000,15.34,Automotive,3,True,Debit Card,Overnight
CUST000672,2024-06-13 16:00:00.000000000,73.03,Electronics,4,True,Bank Transfer,Express
CUST000672,2024-07-08 17:00:00.000000000,113.55,Food & Beverages,2,True,PayPal,Overnight
CUST000672,2024-08-02 18:00:00.000000000,68.0,Electronics,5,False,Debit Card,Express
CUST000672,2024-08-27 19:00:00.000000000,231.03,Sports,2,True,Debit Card,Overnight
CUST000672,2024-09-21 20:00:00.000000000,54.54,Clothing,3,False,PayPal,Standard
CUST000672,2024-10-16 21:00:00.000000000,7.69,Home & Garden,2,True,PayPal,Express
CUST000672,2024-11-10 22:00:00.000000000,170.04,Food & Beverages,5,True,PayPal,Express
CUST000672,2024-12-05 23:00:00.000000000,16.02,Food & Beverages,5,False,Debit Card,Express
CUST000672,2024-12-31 00:00:00.000000000,98.74,Clothing,5,False,Credit Card,Express
CUST000673,2024-10-22 00:00:00.000000000,11.0,Home & Garden,1,False,PayPal,Standard
CUST000673,2024-11-05 00:00:00.000000000,161.95,Toys,4,False,Bank Transfer,Standard
CUST000673,2024-11-19 00:00:00.000000000,27.03,Toys,2,False,Debit Card,Overnight
CUST000673,2024-12-03 00:00:00.000000000,36.43,Home & Garden,5,False,Debit Card,Standard
CUST000673,2024-12-17 00:00:00.000000000,82.32,Clothing,1,True,Debit Card,Standard
CUST000673,2024-12-31 00:00:00.000000000,76.37,Electronics,5,False,PayPal,Standard
CUST000674,2024-12-08 00:00:00.000000000,92.71,Toys,4,True,Debit Card,Express
CUST000674,2024-12-15 16:00:00.000000000,64.35,Electronics,3,False,PayPal,Express
CUST000674,2024-12-23 08:00:00.000000000,24.32,Health,2,True,PayPal,Express
CUST000674,2024-12-31 00:00:00.000000000,121.33,Sports,5,True,Credit Card,Standard
CUST000675,2023-12-06 00:00:00.000000000,10.23,Clothing,4,False,Credit Card,Overnight
CUST000675,2024-12-31 00:00:00.000000000,23.88,Electronics,2,True,PayPal,Express
CUST000676,2023-12-05 00:00:00.000000000,15.06,Clothing,3,True,Bank Transfer,Express
CUST000676,2024-12-31 00:00:00.000000000,24.23,Food & Beverages,3,False,Credit Card,Standard
CUST000677,2023-02-06 00:00:00.000000000,25.42,Health,1,True,Bank Transfer,Overnight
CUST000678,2024-06-13 00:00:00.000000000,7.86,Clothing,1,False,Bank Transfer,Express
CUST000678,2024-06-21 09:00:00.000000000,121.64,Beauty,5,True,Debit Card,Standard
CUST000678,2024-06-29 18:00:00.000000000,42.62,Toys,1,False,Credit Card,Overnight
CUST000678,2024-07-08 03:00:00.000000000,42.02,Beauty,1,False,Debit Card,Express
CUST000678,2024-07-16 12:00:00.000000000,32.75,Books,3,False,Credit Card,Overnight
CUST000678,2024-07-24 21:00:00.000000000,17.79,Beauty,4,False,Bank Transfer,Overnight
CUST000678,2024-08-02 06:00:00.000000000,43.01,Home & Garden,5,False,Debit Card,Express
CUST000678,2024-08-10 15:00:00.000000000,58.6,Books,2,True,PayPal,Standard
CUST000678,2024-08-19 00:00:00.000000000,4.07,Toys,4,True,Credit Card,Express
CUST000678,2024-08-27 09:00:00.000000000,17.35,Food & Beverages,3,True,Credit Card,Overnight
CUST000678,2024-09-04 18:00:00.000000000,24.39,Beauty,5,False,Bank Transfer,Express
CUST000678,2024-09-13 03:00:00.000000000,45.03,Automotive,4,True,Credit Card,Standard
CUST000678,2024-09-21 12:00:00.000000000,138.65,Electronics,2,False,Debit Card,Standard
CUST000678,2024-09-29 21:00:00.000000000,13.12,Food & Beverages,2,False,Bank Transfer,Express
CUST000678,2024-10-08 06:00:00.000000000,18.22,Health,5,True,PayPal,Express
CUST000678,2024-10-16 15:00:00.000000000,17.9,Clothing,3,True,Debit Card,Express
CUST000678,2024-10-25 00:00:00.000000000,12.66,Home & Garden,5,False,PayPal,Express
CUST000678,2024-11-02 09:00:00.000000000,21.83,Clothing,2,True,Bank Transfer,Standard
CUST000678,2024-11-10 18:00:00.000000000,83.51,Electronics,5,False,Debit Card,Overnight
CUST000678,2024-11-19 03:00:00.000000000,9.35,Electronics,4,True,Debit Card,Express
CUST000678,2024-11-27 12:00:00.000000000,55.33,Food & Beverages,4,False,Credit Card,Standard
CUST000678,2024-12-05 21:00:00.000000000,4.3,Automotive,3,True,PayPal,Standard
CUST000678,2024-12-14 06:00:00.000000000,16.88,Food & Beverages,5,False,Debit Card,Standard
CUST000678,2024-12-22 15:00:00.000000000,22.3,Health,1,True,Bank Transfer,Standard
CUST000678,2024-12-31 00:00:00.000000000,247.11,Home & Garden,1,True,Debit Card,Overnight
CUST000679,2024-12-09 00:00:00.000000000,2.36,Food & Beverages,1,False,Credit Card,Overnight
CUST000679,2024-12-14 12:00:00.000000000,3.01,Health,5,False,Credit Card,Express
CUST000679,2024-12-20 00:00:00.000000000,34.5,Beauty,5,False,PayPal,Express
CUST000679,2024-12-25 12:00:00.000000000,69.17,Toys,4,False,PayPal,Standard
CUST000679,2024-12-31 00:00:00.000000000,51.96,Health,5,False,Debit Card,Standard
CUST000680,2023-07-20 00:00:00.000000000,133.58,Health,2,True,Debit Card,Standard
CUST000680,2023-10-16 08:00:00.000000000,17.33,Health,1,False,Debit Card,Overnight
CUST000680,2024-01-12 16:00:00.000000000,96.92,Electronics,4,True,PayPal,Overnight
CUST000680,2024-04-10 00:00:00.000000000,4.67,Sports,4,True,Bank Transfer,Standard
CUST000680,2024-07-07 08:00:00.000000000,11.18,Clothing,3,False,Credit Card,Standard
CUST000680,2024-10-03 16:00:00.000000000,3.79,Beauty,1,True,Credit Card,Standard
CUST000680,2024-12-31 00:00:00.000000000,23.81,Toys,2,False,Credit Card,Standard
CUST000681,2023-08-14 00:00:00.000000000,10.88,Automotive,5,True,PayPal,Express
CUST000681,2024-12-31 00:00:00.000000000,26.36,Clothing,5,True,Credit Card,Express
CUST000682,2024-11-26 00:00:00.000000000,18.42,Home & Garden,1,True,Credit Card,Express
CUST000682,2024-12-01 00:00:00.000000000,222.9,Home & Garden,4,False,PayPal,Standard
CUST000682,2024-12-06 00:00:00.000000000,7.46,Automotive,2,False,Bank Transfer,Overnight
CUST000682,2024-12-11 00:00:00.000000000,8.58,Beauty,3,True,Bank Transfer,Overnight
CUST000682,2024-12-16 00:00:00.000000000,8.89,Home & Garden,3,True,Credit Card,Standard
CUST000682,2024-12-21 00:00:00.000000000,30.53,Home & Garden,1,False,Credit Card,Standard
CUST000682,2024-12-26 00:00:00.000000000,55.59,Sports,4,True,PayPal,Standard
CUST000682,2024-12-31 00:00:00.000000000,80.45,Health,1,False,PayPal,Standard
CUST000683,2024-11-02 00:00:00.000000000,16.97,Toys,5,True,Credit Card,Standard
CUST000683,2024-11-08 13:20:00.000000000,16.38,Electronics,1,True,Credit Card,Overnight
CUST000683,2024-11-15 02:40:00.000000000,15.74,Health,5,True,Credit Card,Overnight
CUST000683,2024-11-21 16:00:00.000000000,11.13,Food & Beverages,5,True,Credit Card,Express
CUST000683,2024-11-28 05:20:00.000000000,249.99,Automotive,1,True,Debit Card,Express
CUST000683,2024-12-04 18:40:00.000000000,90.99,Sports,1,False,Debit Card,Overnight
CUST000683,2024-12-11 08:00:00.000000000,34.05,Electronics,5,True,Credit Card,Express
CUST000683,2024-12-17 21:20:00.000000000,167.54,Books,4,False,Bank Transfer,Standard
